Date,Latitude,Longitude,WS2M,T2M,T2M_MAX,T2M_MIN,T2MDEW,RH2M,PS,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,FIRE
19920206,-72.50887446,48.93532201212069,0.7,-25.99,-19.96,-31.92,-26.01,99.16,98.5,14.35,6.85,2.54,0
19880818,-102.4034808,32.903123677658236,1.22,26.31,31.28,20.38,15.69,53.93,90.07,33.42,24.19,15.36,0
20080108,-115.4401599,43.38547739902577,2.27,-6.78,-4.09,-12.67,-7.77,95.83,84.48,22.71,2.45,2.09,0
19910218,-111.4691649,48.28402915316019,3.5,-0.78,6.3,-4.75,-5.57,75.16,90.19,21.26,11.14,2.97,0
20240720,-78.21209656,47.46924260033594,0.28,16.54,20.86,12.35,12.23,76.93,97.44,30.53,18.86,7.79,0
20141120,-94.46373022,38.16230131047115,1.55,-0.98,5.15,-5.08,-5.16,75.42,99.12,19.48,12.14,1.61,0
19950902,-125.6165517,35.60376149,4.51,17.86,18,17.7,15.92,88.29,101.62,28.72,24.56,3.52,0
19880119,-106.1362967,38.259723708671274,2.42,-17.64,-13.29,-22.35,-19.64,83.98,69.69,16.44,9.69,6.34,0
20130914,-74.79963258,46.64898847931916,0.1,8.25,14.78,2.85,3.49,74.84,97.22,26.05,14.1,6.21,0
20121223,-69.47474772,33.57697738719448,7.64,17.44,19.01,15.3,11.65,68.72,101.95,30.44,9.84,5.78,0
19940515,-112.057012,31.429912807353286,3.65,24.28,34.43,14.91,-5.85,14.92,91.78,27.26,25.59,15.18,0
19970312,-93.88009978,41.98967729966409,5.47,2.45,8.64,-3.28,-2.29,73.31,98.66,24.32,16.23,7.23,0
20190312,-112.4895421,44.26114105341231,1.71,-10.16,-2.86,-20.55,-10.31,96.59,77.18,18.04,15.77,4.69,0
19850224,-110.9564877,34.664180251987446,0.49,2.32,11.52,-5.06,-7.97,50.08,81.14,19.69,20.5,2.58,0
20120510,-92.17287027,27.148835730994843,4.68,26.19,26.31,26.02,22.51,80.15,101.19,34.35,24.81,9.47,0
20111226,-111.4257366,37.536715963866484,1.01,1.01,8.71,-4.39,-10.74,41.79,83.71,19.83,10.01,2.99,0
20040817,-107.7192719,49.689092791938435,3.05,18.92,26.66,10.99,9.25,56.22,91.97,30.15,20.46,9.13,0
20110726,-98.5608554,48.96803364926657,3.04,19.02,25.65,13.89,15.16,80.15,95.49,32.98,10.26,6.8,0
19950629,-103.6578037,49.88392699561075,4,11.58,16.97,7.29,5.96,70.87,95.08,31.3,7.08,7.28,0
19950202,-109.1246514,26.950063112798716,1.53,19.41,29.4,12.63,3.69,40.87,99.92,29.44,18.2,2.12,0
19920929,-85.18313973,34.649405099642266,0.03,16.12,22.72,9.65,9.74,68.27,98.85,29.38,19.39,5.31,0
20050611,-70.94763869,36.32747673079628,3.62,24.38,24.68,23.82,19.67,75,102.21,31.93,28,7.8,0
19930602,-87.64228281,43.583909314066716,2.11,8.13,9.57,6.44,6.32,88.41,99.19,30.81,13.64,12.71,0
19910320,-73.82449887,33.339512635809996,7.15,17.03,18.25,15.62,10.29,64.5,101.77,30.28,17.47,16.32,0
20160425,-86.38697779,29.172034449930557,3.38,24.71,24.93,24.24,18.27,67.34,101.46,33,23.31,9.36,0
19840504,-108.2290286,47.428629059682876,4.95,7.29,12.26,2.01,-2.56,51.95,91.16,25.24,18.72,16.44,0
20110323,-82.02279317,39.29554116491917,0.46,13.81,20.71,6.26,12.41,90.58,96.98,30.11,10.65,6.91,0
20191011,-87.87363441,40.43194529167229,4.15,11.06,18.87,2.4,7.23,77.83,98.86,29.21,3.59,2.89,0
19930920,-97.63918845,42.65066088699251,3.49,13.26,18.81,8.97,10.33,83.3,95.75,28.9,7.97,7.02,0
19990515,-93.86164422,26.931928531994945,5.57,25.96,26.08,25.84,24.29,90.41,101.34,34.49,24.95,6.74,0
19920713,-105.8413138,33.02379451963799,1.92,21.1,28.59,13.13,5.72,39.99,80.98,27.93,29.15,10.37,0
20020402,-94.84408097,40.44701629634007,6.72,3.59,8.72,-2.05,-3.5,61.92,97.94,26.28,15.99,10.29,0
19861029,-80.29353774,47.095184932473494,0.33,5.19,8.75,-0.88,2.61,84.5,97.67,26.42,6.46,7.08,0
20141222,-106.0501173,25.330528831079608,0.45,7.12,16.65,1.88,-5.59,42.56,77.2,20.24,17.22,1.84,0
20220105,-66.28849874,26.05044131707066,3.99,25.17,25.42,24.99,20.59,75.64,101.85,34.73,13.58,4.92,0
20070522,-93.27192958,28.19897237871763,5.65,25.36,25.76,25.02,21.96,81.55,101.49,34.47,20.34,9.8,0
20030905,-78.05141677,38.21002639185835,0.06,19.22,24.61,14.41,14.71,78.09,100,29.56,18.6,7.54,0
20100506,-105.8325991,40.47560865,1.42,1.7,7.87,-5.87,-4.58,64.82,73.11,26.2,14.9,10.02,0
20041204,-85.57208772,33.79735753886073,0.42,6.72,13.52,1.24,3.6,81.98,98.77,22.8,13.44,1.8,0
20111107,-124.200833,47.404073618949006,2.39,7.78,8.79,6.47,5.74,87.11,100.79,28.24,3.91,3.52,0
20020427,-77.10138278,33.25650682899182,7.04,22.32,23.72,21.31,18.34,78.15,102.35,34.57,8.84,7.01,0
20140602,-76.53009187,39.20922083405151,2.83,18.92,24.11,12.73,14.38,76.42,101.97,29.1,28.89,7.11,0
20130131,-67.14677824,26.227623320219703,5.2,23.32,24.31,22.28,17.71,70.72,102.22,31.58,18.14,2.63,0
20130214,-84.37394149,28.99510566558269,3.81,14.46,16.63,13.22,11.37,81.74,101.74,31.9,3.69,3.08,0
20200309,-83.39395467,41.58086195143133,6.02,10.48,14.71,6.26,7.39,81.75,99.86,26.97,10.32,8.5,0
20041013,-114.486744,27.46551640396924,2.52,19.69,23.77,16.62,13.11,66.83,100.3,31.21,18.74,5.77,0
19930112,-72.52780275,31.02884249981443,4.09,21.44,22.02,20.67,19.39,88,102.38,35.04,8.64,8.79,0
19911006,-105.7487341,44.44990909564227,1.86,8.99,19.63,-1.32,-3.85,43.63,87.41,24.94,16.12,4.22,0
20100524,-100.7547087,44.19858554177469,6.6,20.29,26.06,12.6,14.28,70.15,93.15,32.62,12.88,9.01,0
19990818,-123.3682932,39.12753583499374,0.59,19.38,28.04,12.52,6.85,50.45,95.83,27.99,22.14,11.78,0
19980527,-87.14345095,45.45838804,3.37,14.27,17.07,10.05,10.09,76.73,99.21,31.13,26.53,10.19,0
19930413,-88.3222695,26.627283017416886,5.36,23.99,24.7,23.41,18.99,73.51,101.32,32.37,25.35,15.42,0
19910725,-96.45248232,34.77067471089269,3.04,24.63,31.08,19.62,17.67,68.34,98.67,36.45,10.56,10.05,0
20141208,-75.48327348,25.93170425899083,4.16,23.8,24.29,23.35,19.74,78.04,101.52,32.41,14.73,3.29,0
19950225,-68.22668895,35.43497686739518,8.39,13.09,14.79,12.15,8.79,75.09,102.19,31.53,7.73,6.78,0
20020106,-65.74334619,46.14679114635855,0.22,-3.02,0.87,-8.91,-3.12,97.83,100.27,23.35,3.1,2.81,0
20220427,-71.87534115,41.82886313053875,0.02,8.01,12.14,2.03,2.92,72.24,99.04,25.98,20.02,8.29,0
19920819,-88.64000479,40.135216347190564,2.36,18.03,23.77,12.75,13.09,75.43,99.49,29.02,22.34,12.54,0
20130329,-83.57187709,28.714939624709288,2.85,16.29,16.96,15.72,8.96,62.18,102.55,26.1,25.44,4.19,0
20080220,-70.37672659,30.722878345497612,4.04,18.51,20.05,17.93,12.44,67.69,102.34,30,15.47,10.61,0
20130110,-108.4939509,47.55867880221851,3.87,-2.56,1.7,-9.99,-5.41,81.4,89.6,23.71,1.68,1.43,0
20120927,-100.8244318,28.578685901920338,3.56,27.56,32.93,22.89,20.19,66.78,97.85,35.99,15.92,8.31,0
20141222,-71.73767862,31.301056483612218,4.39,22.28,22.5,22.03,20.17,87.81,101.84,34.17,5.66,4.71,0
20090325,-88.47439462,30.781043004614837,1.4,20.16,22.37,18.28,19.23,94.34,100.85,33.89,12.63,9.38,0
19860818,-69.44864605,44.175724432056164,1.27,17.31,18.36,16.44,16.61,95.57,101.32,34.48,2.46,1.56,0
20140501,-121.0561594,42.02666874550228,2.48,15.95,26.16,5.49,-0.71,37.58,86.27,25.18,26.28,10.91,0
20210412,-124.8306508,49.08977302662571,1.03,4.84,11.11,-1.41,-0.51,70.7,98.64,19.75,24.05,2.73,0
20040506,-70.42411005,47.09126321242931,2.07,6.59,10.8,1.9,5.07,90.23,98.64,26.52,7.68,6.4,0
20220903,-123.0103626,49.50950280766054,0.73,15.8,19.35,12.54,13.23,85.51,95.21,26.62,18.78,6.05,0
20060718,-111.7162348,43.72609492241113,2.28,25.25,34.03,17.27,6.38,33.56,83.44,28.32,29.62,6.09,0
20180603,-73.76283386,47.42214537252609,0.28,11.95,18.63,5.65,5.91,70.2,96.67,23.91,32.05,3.3,0
20080126,-113.0764614,47.26503328705507,0.74,-5.59,-0.52,-11.29,-6.22,97.76,79.97,21.6,4.71,3.72,0
19931008,-74.35555427,36.79026985004365,6.64,22.68,23.45,21.9,20.8,89.24,101.35,34.25,2.21,1.63,0
20171102,-80.44871346,32.965699013341776,0.69,20.06,26.95,14.49,15.51,77.76,101.88,30.39,15.3,3.73,0
20110622,-91.66698979,44.97272946229873,2.86,17.83,23.97,10.09,15.62,87.56,96.28,34.27,11.93,9.5,0
19990910,-107.9328125,31.44945862026388,1.65,24.7,29.7,20.25,13.24,50.48,86.11,33.7,21.55,14.69,0
20000217,-86.74354973,44.129367347010685,4.74,-1.96,-0.42,-3.79,-5.27,78.53,100.85,21.22,4.71,5.84,0
20160926,-97.94444326,47.981200890072444,5.82,10.32,17.09,5.34,1.19,56.37,96.52,23.75,17.37,2.58,0
20080309,-95.91519221,31.384855838579426,2.04,10.52,19.28,1,7.88,84.54,100.88,27.29,17.65,5.88,0
19931219,-119.771522,44.589160418006365,0.93,-3.76,2.91,-7.96,-7.02,81.14,88.43,20.26,6.4,1.22,0
19840527,-118.2503075,45.02450408718301,0.28,9.66,18.87,0.01,1.13,62.06,86.42,26.3,30.62,4.72,0
20180420,-68.23414374,35.30014961,8.43,15.38,18.27,14.48,11.31,76.68,102.01,32.09,19.14,11.9,0
20080710,-119.9236931,26.73291418484127,3.97,19.04,19.42,18.85,16.64,85.82,101.17,35.17,12.9,10.33,0
19990120,-118.996912,31.457797334377208,4.48,14.38,14.49,14.28,13.98,97.29,102.17,28.77,9.63,8.75,0
19920909,-106.6019699,31.57603629758356,2.79,26.36,36.17,17.89,4.55,30.71,87.71,30.31,23.76,12.03,0
19841123,-121.4945952,27.558793328394906,6.77,16.97,17.35,16.68,12.05,72.66,101.83,-999,13.51,8.1,0
20120903,-98.1430476,36.48702336679931,3.73,33.92,41.79,26.86,16.01,36.86,96.56,36.74,23.16,4.57,0
20081005,-73.30298437,49.582489063393965,0.02,2.51,6.54,-1.11,0.14,85.36,97.61,24.38,9.46,5.93,0
20210927,-115.4514085,41.96130008426222,3.19,15.32,23.87,8.4,-7.54,22.14,81.43,21.9,20.02,3.52,0
20100615,-104.8476716,41.670448196320585,3.54,15.46,24.88,4.82,4.15,51.26,80.6,25.75,32.04,4.24,0
20200208,-92.6172772,47.428083335822116,2.32,-15.77,-11.25,-20.29,-16.43,96.73,96.26,19.11,6.24,5.71,0
20221223,-87.42020045,49.66052448879461,0.68,-16.14,-14.92,-17.52,-16.5,99.63,95.14,19.57,1.07,1.08,0
19851213,-68.41038424,29.979405110600307,6.57,23.93,24.36,23.6,19.71,77.2,101.91,-999,12.83,3.23,0
19871021,-66.87086881,31.752244947180248,2.31,25.29,25.46,25.05,23.38,89.12,101.51,-999,13,11.31,0
20000712,-124.2436568,28.557071112276766,2.37,18.14,18.91,17.76,13.97,76.53,101.91,34.14,21.02,16.94,0
20190813,-113.9514483,35.244901352621525,2.13,29.61,37.66,20.87,-0.98,14.97,88.6,28.75,29.29,2.54,0
20050321,-113.9108393,40.471693394128515,2.18,5.77,10.08,1.55,-3.03,55.06,85.96,24.64,17.55,5.25,0
19990209,-104.876054,26.31070531934251,2.16,15.94,25.76,7.7,-6.14,23.22,83.56,21.23,20.24,4.71,0
20020804,-121.2022337,28.579599903987948,4.37,19.55,19.82,19.12,16.65,83.21,101.84,35.12,9.98,8.2,0
20000621,-68.75461161,25.50305342013711,5.28,26.28,26.8,25.71,22.79,81.03,102,35.29,23.89,14.76,0
20091201,-124.1288151,40.76604618367431,2.01,11.02,12.44,9.76,8.64,86.23,100.76,25.75,9.06,3.9,0
20050918,-91.38464903,27.096833147097396,5.26,28.24,28.63,27.88,22.96,73.01,101.6,34.91,22.4,6.03,0
19980803,-125.2607617,30.79140648737715,4.36,17.58,17.74,17.3,16.57,93.67,101.69,33.95,17.94,17.69,0
20140804,-76.51700511,37.98953267719853,1.79,24.38,27.24,21.67,20.16,77.92,101.72,34.2,20.58,12.5,0
20011004,-83.26219778,43.885651120225084,4.13,12.02,14.44,10.14,8.84,81.35,99.13,29.54,9.99,7.44,0
20120427,-125.3138274,36.15885621116332,7.44,12.19,12.85,11.82,8.81,79.72,102.71,26.36,26.66,10.37,0
20190228,-91.12414526,35.62803385015437,3.15,4.17,7.83,-0.51,0.55,77.82,100.83,28.26,3.56,2.91,0
19960513,-103.07165,44.643707155996886,2.54,13.89,20.83,5.71,6.86,65.68,90.92,27.35,23.48,14.3,0
20020709,-118.4520546,27.04983691614993,2.73,17.91,18.24,17.53,16.7,92.46,101.44,34.36,12.7,10.02,0
20240712,-73.93370112,36.305757659533214,7.01,27.78,27.88,27.67,25.15,85.53,102.25,36.13,25.62,10.79,0
20010523,-92.12325203,45.37590558021226,2.46,5.88,8.83,2.98,3.68,86.46,95.99,27.19,18.82,15.04,0
19901031,-108.8565244,28.397371788268032,0.63,16.36,25,9.47,9.27,66.58,86.14,24.33,18.85,3.08,0
20030729,-112.1291782,41.71557401181512,0.49,25.11,34.56,15.17,6.58,34.8,82.77,31.37,28.21,4.92,0
19880628,-92.43043537,33.38506368955228,0.12,33.36,43.33,22.77,11.37,28.66,100.55,36.15,25.89,10.19,0
20140315,-113.307633,40.62678500116496,3.01,5.14,12.64,-1.86,-6.2,49.65,87.08,20.87,20.84,3.51,0
20060124,-100.4959254,35.40108894237121,2.72,7.11,15.9,-1.1,-6.59,38.51,92.68,21.36,14.15,2.01,0
20191018,-97.90084012,32.165829971313386,2.86,17.16,26.31,8.24,7.38,56.53,96.72,27.35,19.08,2.37,0
19990904,-123.6474644,48.51972226385673,1.16,14.5,18.02,11.21,11.18,81.17,99,30.65,13.25,12.15,0
20030210,-75.16091375,36.916050266266424,5.99,6.65,7.66,4.94,3.08,79.68,101.01,26.8,2.99,2.47,0
20030822,-109.7087957,35.805407002508986,2.18,22.7,28.21,17.32,11.86,51.62,81.13,32.2,21.73,9.58,0
19840207,-103.4815951,49.00328001331589,2.26,-7.34,-2.71,-10.51,-8.58,92.39,94.36,17.75,8.81,2.85,0
19840402,-121.5100361,49.506261177011055,0.44,-0.88,1.09,-3.2,-1.48,96.48,87.5,23.67,13.99,9.97,0
20010313,-95.37849144,38.84218483814974,4.42,7.07,15.5,0.04,-0.08,64.37,97.35,23.11,20.88,2.76,0
19920810,-75.82195213,40.15057086910796,0.32,25.12,32.5,18.02,16.21,61.15,99.98,34.5,18.89,18.74,0
20110825,-120.6849938,26.391809770211243,7.07,19.69,19.83,19.56,18.44,92.32,101.3,32.76,24.49,11.21,0
20180619,-71.31452604,41.087827522122964,2.59,19.94,22.22,18.31,17.01,83.94,100.81,31.7,28.98,7.22,0
19920311,-122.8364898,28.854118097194807,3.85,13.82,14.18,13.28,9.98,77.5,102.12,31.37,16.72,14.34,0
20121214,-87.73363017,30.22619966744909,4.41,14,15.01,12.92,11.69,86.32,102.35,28.64,5.98,4.65,0
19851130,-92.14041381,38.88439262473925,1.28,2.28,5.27,-1.24,1.95,97.79,98.57,23.86,3.43,3.84,0
20170523,-118.542294,26.725701976552475,5.28,18.05,18.2,17.85,16.33,89.51,101.49,32.46,24.01,14.52,0
19850522,-124.6477932,36.33880825838582,4.05,14.22,14.42,14.03,13.67,96.34,101.9,-999,21.93,20.19,0
19981004,-114.4264051,33.801227170161795,3.17,21.43,30.05,13.6,-3.07,21.11,97.46,26.62,22.17,5.06,0
20101104,-75.84094026,48.974553773268084,0.25,0.24,2.52,-1.26,-0.29,96.36,95.92,25.78,2.51,2.24,0
20051113,-112.0832791,45.48950288150655,3.32,-3.05,0.61,-7.05,-6.97,74.89,80.85,22.22,3.87,3,0
20130708,-93.29291385,39.15796852266867,2.02,25.47,30.34,21.55,21.53,79.44,99,36.57,16.98,10.19,0
20150113,-74.02960333,26.502709705767312,5.06,25.08,25.17,24.85,22.11,83.51,101.97,34.63,11,7.21,0
20180521,-125.8867076,41.14686179237458,8.99,12.01,12.41,11.65,10.04,87.59,101.62,30.47,23.67,11.07,0
20180402,-103.3675228,27.851274973023948,2.41,23.46,32.4,14.32,-1.81,26.21,87.3,26.8,27.02,3.79,0
19940726,-78.36312152,43.13523116566511,0.04,20.45,26.73,14.6,12.97,67.59,97.98,34.08,18.86,16.61,0
20210106,-99.28096712,46.71394642292879,2.24,-1.79,1.77,-3.8,-2.42,96.29,95.17,25.37,3.12,2.65,0
19841024,-113.2212465,27.873437578163905,2.24,19.52,26.37,14.07,5.53,43.72,97.67,32.69,18.15,7.99,0
20061208,-110.7359665,36.06854611036776,2.88,1.88,10.76,-2.27,-7.67,51.26,82.45,18.58,12.39,1.49,0
20231009,-109.3369623,36.03074185609437,1.91,15.53,23.89,7.97,0.38,40,79.17,26.36,19.05,2.72,0
20060201,-86.49565441,42.545181677063944,5.61,2.78,5.83,0.2,0.65,86.04,98.29,26.37,5.69,4.61,0
19940719,-109.7330562,48.73657554828971,3.57,19.39,24.12,14.42,8.02,50.53,91.21,31.87,21.62,17.82,0
19990101,-68.98025511,29.003494465433043,4.4,21.64,22.4,20.76,16.86,74.28,102.18,30.82,13.76,2.23,0
19970520,-65.51969183,38.132934504512036,9.77,22.67,23.13,22.42,20.5,87.46,101.08,33.84,22.72,18.47,0
20231217,-113.8289408,34.772230139844396,1.83,11.89,22.61,5.46,-10.11,21.46,88.63,25.57,11.24,4.56,0
20230919,-91.76085363,49.203301097464774,0.19,15.64,23.52,9.04,10,71.86,96.05,27.52,15.21,5.81,0
19891222,-108.5651167,40.079548552336384,1.39,-8,-0.52,-14.02,-12.17,73.09,80.87,16.96,8.06,2.34,0
19890204,-98.60469157,37.052642182207464,3.9,-15.79,-12.7,-17.76,-23.25,49.28,97.8,20.55,4.72,5.09,0
20000116,-108.1174032,46.84267028671907,3.81,-0.65,5.56,-6.11,-4.4,77.11,91.06,20.67,6.49,2.12,0
19930605,-97.9156778,48.32268810090855,2.22,16.26,22.82,9.07,5.89,54,96.35,28.66,24.91,17.68,0
19970101,-70.60612432,28.508142440089394,1.67,22.35,22.49,22.24,17.88,75.73,101.93,30.67,13.63,2.82,0
20230321,-119.2901101,34.43862809034174,1.86,5.79,9.15,2.88,4.84,93.99,91.98,27.24,10.25,5.56,0
19950106,-115.4792601,47.481305018688616,0.42,-11.92,-5.51,-17.39,-12.2,99.88,85.98,18.65,5.56,1.03,0
20060913,-81.70804168,48.25460696893769,0.32,12.48,18.1,6.29,9.62,83.71,97.55,30.05,11,6.59,0
19850403,-90.84159745,26.563310378079933,3.35,20.15,20.87,19.42,12.66,62.06,101.94,-999,26.05,3.14,0
19971211,-118.6483628,32.84949250472517,7.77,16.46,17.39,15.45,5.16,47.13,103.03,24.51,13.22,1.75,0
20081003,-70.25243734,39.55619984585761,7.6,19.48,20.23,18.69,13.75,69.36,101.56,29.77,16.89,6.5,0
20190526,-118.8974013,30.360945779014912,6.4,16.34,16.99,15.72,13.2,81.59,101.56,32.14,19.14,12.91,0
20120415,-81.53675748,32.51749196,0.3,21.53,28.72,16.07,15.44,71.97,102.01,32.83,16.93,8.6,0
20110929,-88.35242931,39.56616728342542,4.35,17.64,28.62,10.28,8.89,59.76,98.57,28.49,15.56,5.29,0
20010529,-91.44884732,31.21161458991953,0.31,27.5,33.11,21.81,20.86,70.43,100.73,35.68,22.81,11.34,0
20090123,-84.1648232,41.88877386108573,5.32,-2.68,0.48,-7.37,-3.76,93.89,97.49,23.36,7.27,4.84,0
19940606,-86.60173948,35.53357395719665,0.97,23.87,28.19,20.5,20.76,83.86,98.32,34.94,21.04,19.63,0
20080919,-111.2263653,28.245322367069704,2.05,29.65,31.47,28.15,23.21,68.59,100.45,36.28,23.05,3.67,0
20190210,-85.67463855,33.282413103075484,0.11,5.78,8.35,3.25,4,88.51,99.48,28.51,4.73,3.91,0
20190101,-74.87124113,29.927065391990624,4.05,23.51,24.29,22.62,19.24,77.13,102.3,31.1,13.69,3,0
20191013,-89.19009767,26.52553411697126,3.4,28.05,28.16,27.89,23.73,77.3,101.5,35.5,20.05,4.52,0
20050809,-115.6076727,45.52698988528609,0.34,20.85,29.72,11.54,6.61,46.65,82.92,28.87,23.51,7.91,0
20020523,-109.271943,36.05910573451359,3.69,11.38,19.25,2.18,-13.82,15.67,78.78,22.7,32.13,4.87,0
20070602,-120.3786097,25.228893883699737,3.91,18.22,18.51,17.84,14.76,80.15,101.62,33.83,13.03,10.2,0
20070809,-87.36304923,35.65556403053159,0.27,31.3,39.9,23.17,17.95,49.39,98.44,35.33,27.35,4.55,0
20081223,-73.06133419,41.032962575384886,3.02,-3.48,0,-6.59,-6.42,82.4,103.17,18.69,7.6,2.83,0
20070522,-123.4855909,38.18010698716535,9.73,11.14,11.48,10.89,9.53,89.71,101.46,24.09,31.53,3.88,0
20211130,-75.70064482,28.983631022708032,3.42,21.7,22.31,21.36,14.23,62.41,102.02,31.51,13.28,4.58,0
19990206,-85.11657382,28.114239969605357,2.18,19.87,20.25,19.44,10.97,56.44,102.14,26.03,18.36,1.76,0
20201023,-107.2358203,35.53591835205735,2.45,12.81,22.69,4.61,-6.57,27.18,78.19,22.33,17.73,2.28,0
19891230,-100.0876062,34.604153215961674,1.53,0.22,7,-3.96,-3.58,77.73,95.55,24.33,11.08,5.73,0
20061026,-117.6027605,36.33058302191666,1.93,9.73,18.19,2.5,-10.43,24.42,89.5,21.23,17.4,1.73,0
19980131,-102.0996622,48.59383057708803,3.93,-4.31,0.13,-7.36,-5.51,92.15,93.98,22,9.23,1.29,0
19841231,-105.4832903,43.91510696968953,3.9,-9.51,-3.93,-16.6,-11.83,85.37,85.76,21.28,2.35,3.21,0
20130927,-106.4393722,35.93623217439926,2.07,8.7,15.88,-1.03,2.59,66.41,76.56,27.38,11.03,6.92,0
20130215,-108.0119414,30.994913087438295,2.85,3.98,10.29,-0.08,-6.52,46.45,86.21,21.73,14.74,11.45,0
20170901,-116.0912359,28.275935845364042,2.58,22.6,23.09,21.78,20.17,86.1,100.8,34.67,20.95,10.97,0
20100114,-97.35850607,30.13851928993055,2.43,10.08,14.27,5.72,9.83,97.44,99.94,29.38,2.63,2.23,0
20170217,-74.12038351,46.674321352857035,1.44,-12.49,-8.26,-16.37,-13.06,99.04,95.04,19.32,12.29,3.03,0
19920220,-83.6541232,46.96347463032029,1.29,-15.36,-11.8,-21.37,-15.79,98.9,96.06,18.4,8.55,5.97,0
19880508,-109.5087933,39.39029266514424,2.53,6.47,13.23,-0.23,-2.63,55.02,79.9,22.11,29.91,4.02,0
20151125,-111.5382704,41.49296961806151,1.88,-0.12,6.93,-5.33,-6.71,64.53,77.36,24.06,5.32,3.64,0
19990409,-100.0871943,29.38804153167913,1.98,25.68,35.24,17.46,13.46,52.55,95.62,34.62,19.92,11.34,0
20090420,-78.90638228,34.01107403728747,4.77,19.71,23.45,16.24,17.31,86.45,100.91,32.4,16.91,9.6,0
19900813,-73.58752581,39.238897223127296,5.45,24.92,25.11,24.75,23.49,91.61,101.89,34.71,21.06,20.2,0
19871117,-110.6153675,38.829649203972124,3.18,-2.43,2.61,-6.11,-9.84,59.44,82.47,21.49,11.74,3.02,0
20040225,-77.66637687,47.554560165206354,0.94,-15.33,-8.72,-21.3,-15.76,98.92,98.27,19.25,7.9,5.46,0
20070829,-100.3407653,37.794078717302945,3.44,22.82,28.91,18.21,16.62,70.18,92.35,36.15,11.91,8.43,0
20150620,-81.51614389,45.373530922209056,1.69,11.58,12.99,10.14,8.03,78.76,99.23,30.78,27.13,9.24,0
20000418,-72.88269806,39.02952866749985,9.92,11.13,11.5,10.66,10.05,92.99,101.24,30.25,4.73,3.46,0
19890926,-81.03817434,32.84420684274727,1.08,21.84,26.27,18.37,19.8,88.99,100.76,35.3,9.68,7.66,0
19910817,-109.2423778,36.34218484741617,1.37,25.27,32.51,18.32,4.4,28.24,81.57,32.03,18.41,16.4,0
19940708,-104.7036362,29.451809208120658,3.2,30.62,38.72,23.16,8.98,28.58,87.45,35.22,20.73,9.69,0
20041020,-77.99174793,31.082536126912917,6.09,25.77,26.82,24.93,22.19,80.55,101.38,35.28,4.81,4.1,0
20060410,-93.71093126,33.62116651157076,0.67,14.31,22.7,5.65,8.78,73.21,100.74,25.85,26.77,4.48,0
20231201,-124.6126734,46.278015328693805,7.6,10.44,11.46,8.5,7.86,84.05,100.66,27.67,4.02,3.38,0
20080827,-73.56088737,26.24571181527046,5.53,29.09,29.46,28.78,23.86,73.33,101.3,35.73,23.67,9.45,0
19840516,-94.33172149,31.883885961976564,0.67,21.63,26.67,17.27,14.9,67.55,100.75,35.23,17.97,16.91,0
19990729,-117.508309,36.89079489841845,0.72,26.71,32.72,21.22,7.4,32.49,86.63,31.29,21.39,15.67,0
19850619,-100.3612497,37.705685323392736,2.98,21.94,29.92,11,6.23,39.53,91.98,32.76,29.96,8.11,0
20220720,-114.1637855,31.011414307734068,4.07,31.02,32.83,29.33,24.04,66.95,101.05,39.02,23.8,9.08,0
20210405,-119.2078484,47.638856456053404,3.15,7.37,16.01,-0.73,-3.79,49.9,95.27,21.39,22.96,2.66,0
20210720,-80.11104893,48.55205883800642,1.2,15.17,20.72,10.4,7.9,65.66,98.25,27.72,26.03,7.18,0
20160808,-97.77936643,37.45765065648638,1.92,25.62,29.59,22.26,22.4,83.37,96.55,35.52,20.28,9.72,0
20180417,-83.45325123,39.59426907342391,4.03,0.85,4.27,-1.83,-2.41,79.75,97.68,24.81,10.85,6.89,0
20000307,-91.62969566,44.10448321817398,4.51,14.87,23.93,8.21,12.03,85.01,97.35,27.36,17.26,2.28,0
19850626,-84.55639937,45.035074913334256,0.92,15.49,22.44,9.22,9.52,68.87,97.87,31.81,25.15,15.66,0
19871212,-117.3641792,31.727184323155402,6.45,16.35,16.8,15.72,12.41,78.84,100.94,-999,10.59,4.73,0
20011215,-110.0684417,36.42105109,3.58,-4.51,-1.61,-9.38,-10.03,65.79,80.15,22.2,4.93,3.59,0
19840831,-76.18410697,49.035235081246526,0.09,12.29,16.67,9.22,10.13,87.47,96.15,30.77,15.83,14.83,0
19990605,-85.64736846,32.12440183732107,0.03,26.63,34.44,20.76,19.52,69.56,100.27,34.91,22.92,14.16,0
20240928,-103.5045101,49.89612243027901,2.57,16.87,25.84,8.83,4.27,46.64,94.66,25.21,14.97,-999,0
19890323,-107.5095587,35.38349395737143,3.86,7.62,16.29,-0.34,-9.98,30.04,77.81,24.93,20.47,14.27,0
19970105,-66.67216193,45.56239960134785,0.24,-7.12,-2.39,-12.26,-7.92,96.08,99.71,22.24,1.43,1.7,0
20000525,-77.44501553,42.77715700095907,0.57,13.35,16.76,9.13,9.65,79.27,97.68,30.71,15.89,15.91,0
20200926,-76.25867198,48.38376152037198,0.13,15.47,20.95,10.83,13.21,87.35,96.07,31.59,4.82,3.81,0
20040910,-99.0243995,39.968356462489936,4.53,23.45,32.94,14.77,5.84,36.16,94.85,29.55,23.5,3.48,0
